cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,Treated,outcome123
Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,0.0,0.0,238.05274601506142
Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,0.0,0.0,89.88472782536113
Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,1.0,0.0,144.92277185563958
Good,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,0.0,1.0,240.8588231626897
Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,0.0,0.0,197.88747601717168
Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,0.0,166.3943006014061
Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,1.0,0.0,75.25765053872729
Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,1.0,0.0,210.62469954676757
Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Good,0.0,1.0,122.96161204432669
Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,1.0,1.0,134.45780416659335
Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,1.0,1.0,96.53300273447093
Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,1.0,1.0,174.26015129051078
Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,0.0,0.0,206.31118175135367
Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,1.0,100.54479326082895
Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,0.0,1.0,239.3525156752289
Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,1.0,1.0,139.4117435691939
Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,0.0,1.0,157.35443897043672
Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,0.0,150.34388244287194
Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,1.0,0.0,115.88110124254537
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,0.0,0.0,179.92402031010522
Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,0.0,0.0,95.58022425349766
Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,0.0,0.0,128.65481606447372
Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,1.0,0.0,116.12774629190285
Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,1.0,1.0,70.22255557464851
Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,0.0,1.0,141.3509477668945
Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,99.6761611067513
Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,0.0,1.0,145.19271428811606
Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,1.0,1.0,116.11025016114007
Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,1.0,0.0,99.92755999841341
Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,0.0,1.0,77.52280627975009
Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,1.0,0.0,154.91411370293008
Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,1.0,0.0,107.52984914748001
Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,1.0,1.0,164.4008701851065
Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,0.0,0.0,150.34470256977258
Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,1.0,0.0,194.4780014479248
Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,1.0,0.0,121.55475998268386
Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,1.0,1.0,104.32337509137348
Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,1.0,0.0,88.42477719086175
Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,0.0,0.0,205.16378174949122
Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,1.0,1.0,216.08040973061287
Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,0.0,0.0,121.44513601626423
Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,0.0,0.0,184.11925548178348
Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,0.0,0.0,115.40764156886921
Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,0.0,0.0,35.10302869514081
Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,1.0,1.0,198.16414330078132
Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,1.0,0.0,100.70878679108456
Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,0.0,1.0,84.95619301805854
Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,1.0,0.0,85.69841921598224
Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,0.0,0.0,99.91651833850872
Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,0.0,0.0,74.35599575668402
Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,0.0,1.0,168.58813915467618
Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,136.26987612679406
Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,1.0,1.0,126.26250747588296
Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,0.0,0.0,175.09442663168514
Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,0.0,0.0,119.93249335614064
Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,0.0,1.0,108.45270322068234
Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,1.0,1.0,90.06890829359037
Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,1.0,0.0,154.85765434726588
Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,1.0,129.8090629838933
Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,1.0,1.0,179.43128079537914
Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,70.11050334648374
Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,1.0,0.0,184.0904272806448
Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,0.0,0.0,114.5774195031517
Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,0.0,1.0,178.19260638087533
Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,0.0,1.0,190.62351782469085
Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,1.0,1.0,68.4487232665836
Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,1.0,1.0,205.50301917867688
Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,1.0,1.0,179.8909043655685
Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,0.0,0.0,83.93450660591483
Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,0.0,0.0,244.6751436866616
Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,0.0,1.0,255.43985642641616
Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,1.0,0.0,105.65213372801134
Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,1.0,0.0,185.08079069837697
Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,1.0,0.0,151.31422054145224
Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,1.0,0.0,145.51265652005
Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,1.0,1.0,160.76880838644553
Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,1.0,0.0,174.66517050649844
Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,1.0,1.0,115.75924375144889
Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,0.0,1.0,167.1402347210219
Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,0.0,1.0,183.42192841854146
Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,1.0,1.0,89.93777456905869
Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,0.0,0.0,163.80597603885104
Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,171.6534086057363
Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,0.0,0.0,139.69044026005142
Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,1.0,1.0,61.289892986046524
Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,1.0,191.45303038780787
Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,0.0,1.0,210.5548358973051
Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,0.0,1.0,99.67138008281513
Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,0.0,1.0,186.12212243435272
Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,0.0,1.0,139.5259123051371
Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,0.0,1.0,239.99648171759654
Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,0.0,0.0,119.46176860271808
Bad,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,0.0,1.0,161.1112770328916
Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,0.0,1.0,169.5031820200901
Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,0.0,0.0,168.060325205538
Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Bad,1.0,1.0,134.0664561525324
Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,1.0,0.0,45.34968311030798
Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,0.0,1.0,74.6993150190553
Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,1.0,0.0,167.36033529084597
Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,0.0,0.0,176.18114237790257
Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,1.0,0.0,151.05504437032056
Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,0.0,0.0,118.77761128894757
Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,1.0,0.0,138.33137884910144
Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,0.0,1.0,115.43540045121769
Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,54.678053016469754
Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,1.0,1.0,141.11540006525453
Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,0.0,1.0,199.9151893185644
Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,0.0,1.0,104.08124375367564
Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,0.0,1.0,208.21600782778842
Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,0.0,0.0,138.96375458805414
Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,1.0,0.0,198.11136535529832
Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,1.0,0.0,104.68864659058666
Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,0.0,0.0,149.95620586185444
Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,1.0,0.0,145.48584451895215
Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,0.0,1.0,124.91192558601288
Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,0.0,0.0,108.13875526856084
Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,89.55565479962415
Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,1.0,1.0,209.22469646732185
Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,1.0,0.0,126.43426773213324
Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,1.0,1.0,165.8646180822415
Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,84.82176250084373
Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,1.0,1.0,194.7902437613113
Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,0.0,1.0,195.5553659487717
Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,0.0,1.0,121.47823102688612
Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,1.0,0.0,232.7562435734608
Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,1.0,0.0,188.757890708165
Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,1.0,0.0,158.78688450298608
Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,0.0,1.0,110.4311916005899
Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,1.0,1.0,214.20910536618882
Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,0.0,1.0,114.75358123965664
Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,0.0,1.0,97.12438036631815
Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,1.0,0.0,155.29802449058252
Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,1.0,0.0,100.45405404968963
Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,0.0,0.0,170.20625992097644
Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,0.0,1.0,189.73027171472103
Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,1.0,0.0,94.63263160156104
Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,0.0,1.0,105.5786507670294
Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,0.0,1.0,9.054088917476856
Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,1.0,1.0,136.80094107504524
Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,0.0,106.80753624757135
Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,0.0,110.06694158514172
Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,1.0,0.0,173.16760274757885
Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,1.0,0.0,124.29832820542454
Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,1.0,0.0,170.2197538777337
Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,0.0,0.0,68.81704830626195
Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,0.0,0.0,26.232799567417306
Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,1.0,1.0,136.45554930131308
Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,1.0,0.0,90.8216825373248
Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,0.0,0.0,178.77745544533283
Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,1.0,1.0,85.1882113869728
Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,1.0,1.0,153.6744359364053
Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,0.0,0.0,170.18337038965038
Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,1.0,0.0,180.5492605508386
Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,0.0,0.0,133.12175899194264
Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,1.0,1.0,165.65504821891082
Good,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,0.0,1.0,245.01729269618653
Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,0.0,1.0,140.65900073414142
Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,1.0,1.0,154.63783096049252
Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,0.0,1.0,125.13128116352264
Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Good,0.0,1.0,130.20692388181914
Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,1.0,1.0,55.650943521816885
Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Good,0.0,1.0,165.5036816650786
Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,0.0,1.0,207.78484199657876
Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,1.0,0.0,161.1792219587199
Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,1.0,1.0,134.71487655082657
Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,0.0,1.0,261.20006677581483
Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,0.0,0.0,99.40835887079865
Good,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,0.0,1.0,194.3824061956772
